video_path,voltage,peak_intensity,peak_timestamp
video_2025-04-09_22-40-39.mp4,32,1.7240909529321016,289.20361102124747
video_2025-04-09_22-40-39.mp4,33,3.583809799382717,295.66463144619604
video_path,voltage,delta_brightness,peak_timestamp
video_2025-04-09_22-40-35.mp4,1,1.3944782021604922,3.499537666963491
video_2025-04-09_22-40-35.mp4,2,1.85468074845679,3.5828599923673834
video_2025-04-09_22-40-35.mp4,3,17.964422743055554,3.7078434804732225
video_2025-04-09_22-40-35.mp4,4,1.0846436149691385,3.916149293982954
video_2025-04-09_22-40-35.mp4,5,4.200004340277772,4.3744220837043635
video_2025-04-09_22-40-35.mp4,6,1.306464602623457,6.707447195013358
video_2025-04-09_22-40-35.mp4,7,1.1154967206790154,9.373761607937922
video_2025-04-09_22-40-35.mp4,8,0.9098967978395045,9.665389746851545
video_2025-04-09_22-40-35.mp4,9,0.8399508101851865,10.915224627909936
video_2025-04-09_22-40-35.mp4,10,0.8906708140432116,12.45668764788195
video_2025-04-09_22-40-35.mp4,11,1.3481370563271575,14.206456481363695
video_2025-04-09_22-40-35.mp4,12,1.271850405092593,14.289778806767588
video_2025-04-09_22-40-35.mp4,13,2.0482653356481464,14.37310113217148
video_2025-04-09_22-40-35.mp4,14,1.3114385609567911,14.539745782979265
video_2025-04-09_22-40-35.mp4,15,0.8580275848765426,21.205531815290676
video_2025-04-09_22-40-35.mp4,16,0.9220225694444455,21.372176466098463
video_2025-04-09_22-40-35.mp4,17,1.2121127507716043,22.038755069329603
video_2025-04-09_22-40-35.mp4,18,1.1577580054012344,23.621879252003563
video_2025-04-09_22-40-35.mp4,19,2.428593267746912,31.78746714158504
video_2025-04-09_22-40-35.mp4,20,2.6356563464506166,81.489234245007
video_2025-04-09_22-40-35.mp4,21,7.04442515432099,140.06482900394352
video_2025-04-09_22-40-35.mp4,22,7.431973379629625,192.72453865920366
video_2025-04-09_22-40-35.mp4,23,8.626636284722224,253.04990225162194
video_2025-04-09_22-40-35.mp4,24,7.052549672067904,306.29286818470933
video_2025-04-09_22-40-35.mp4,25,5.911936728395061,326.12358163083576
video_2025-04-09_22-40-35.mp4,26,40.95191261574074,326.2485651189416
video_path,voltage,delta_brightness,peak_timestamp
video_2025-04-09_22-40-35.mp4,1,1.3944782021604922,3.499537666963491
video_2025-04-09_22-40-35.mp4,2,1.85468074845679,3.5828599923673834
video_2025-04-09_22-40-35.mp4,3,17.964422743055554,3.7078434804732225
video_2025-04-09_22-40-35.mp4,4,1.0846436149691385,3.916149293982954
video_2025-04-09_22-40-35.mp4,5,4.200004340277772,4.3744220837043635
video_2025-04-09_22-40-35.mp4,6,1.306464602623457,6.707447195013358
video_2025-04-09_22-40-35.mp4,7,1.1154967206790154,9.373761607937922
video_2025-04-09_22-40-35.mp4,8,0.9098967978395045,9.665389746851545
video_2025-04-09_22-40-35.mp4,9,0.8399508101851865,10.915224627909936
video_2025-04-09_22-40-35.mp4,10,0.8906708140432116,12.45668764788195
video_2025-04-09_22-40-35.mp4,11,1.3481370563271575,14.206456481363695
video_2025-04-09_22-40-35.mp4,12,1.271850405092593,14.289778806767588
video_2025-04-09_22-40-35.mp4,13,2.0482653356481464,14.37310113217148
video_2025-04-09_22-40-35.mp4,14,1.3114385609567911,14.539745782979265
video_2025-04-09_22-40-35.mp4,15,0.8580275848765426,21.205531815290676
video_2025-04-09_22-40-35.mp4,16,0.9220225694444455,21.372176466098463
video_2025-04-09_22-40-35.mp4,17,1.2121127507716043,22.038755069329603
video_2025-04-09_22-40-35.mp4,18,1.1577580054012344,23.621879252003563
video_2025-04-09_22-40-35.mp4,19,2.428593267746912,31.78746714158504
video_2025-04-09_22-40-35.mp4,20,2.6356563464506166,81.489234245007
video_2025-04-09_22-40-35.mp4,21,7.04442515432099,140.06482900394352
video_2025-04-09_22-40-35.mp4,22,7.431973379629625,192.72453865920366
video_2025-04-09_22-40-35.mp4,23,8.626636284722224,253.04990225162194
video_2025-04-09_22-40-35.mp4,24,7.052549672067904,306.29286818470933
video_2025-04-09_22-40-35.mp4,25,5.911936728395061,326.12358163083576
video_2025-04-09_22-40-35.mp4,26,40.95191261574074,326.2485651189416
video_path,voltage,intensity,timestamp
video_2025-04-09_22-40-35.mp4,1,54.61392264660494,4.207777432896578
video_2025-04-09_22-40-35.mp4,2,44.68473861882716,140.06482900394352
video_2025-04-09_22-40-35.mp4,3,45.17371768904321,192.72453865920366
video_2025-04-09_22-40-35.mp4,4,46.307710744598765,253.04990225162194
video_2025-04-09_22-40-35.mp4,5,44.87443094135803,306.29286818470933
video_2025-04-09_22-40-35.mp4,6,99.78725019290124,326.37354860704744
video_path,voltage,intensity,timestamp
video_2025-04-09_22-40-35.mp4,1,54.61392264660494,4.207777432896578
video_2025-04-09_22-40-35.mp4,2,40.837758969907405,4.3744220837043635
video_2025-04-09_22-40-35.mp4,3,40.03813609182099,31.78746714158504
video_path,voltage,intensity,timestamp
video_2025-04-09_22-40-40.mp4,1,91.6433555169753,0.08331001547645368
video_2025-04-09_22-40-40.mp4,2,138.02640528549384,0.7497901392880831
video_2025-04-09_22-40-40.mp4,3,100.75793595679012,32.61587105903161
video_2025-04-09_22-40-40.mp4,4,101.09546006944444,32.9074561131992
video_2025-04-09_22-40-40.mp4,5,101.24642843364198,32.99076612867566
video_2025-04-09_22-40-40.mp4,6,101.23328510802469,33.11573115189034
video_2025-04-09_22-40-40.mp4,7,101.16270447530864,33.240696175105015
video_2025-04-09_22-40-40.mp4,8,100.94107542438272,33.3656611983197
video_2025-04-09_22-40-40.mp4,9,102.78953848379629,33.907176298916646
video_2025-04-09_22-40-40.mp4,10,102.76439187885802,33.9904863143931
video_2025-04-09_22-40-40.mp4,11,102.02191502700617,34.65696643820473
video_2025-04-09_22-40-40.mp4,12,102.07755835262346,34.86524147689587
video_2025-04-09_22-40-40.mp4,13,102.04876639660493,34.94855149237232
video_2025-04-09_22-40-40.mp4,14,104.37079957561728,36.114891709042666
video_2025-04-09_22-40-40.mp4,15,105.33379484953704,36.864681848330754
video_2025-04-09_22-40-40.mp4,16,105.321925154321,36.947991863807204
video_2025-04-09_22-40-40.mp4,17,104.54251205632715,37.36454194118947
video_2025-04-09_22-40-40.mp4,18,101.77355275848765,38.23929710369224
video_2025-04-09_22-40-40.mp4,19,106.60237364969136,39.61391235905372
video_2025-04-09_22-40-40.mp4,20,107.16109182098765,39.98880742869777
video_2025-04-09_22-40-40.mp4,21,107.41360194830247,40.28039248286535
video_2025-04-09_22-40-40.mp4,22,108.71049479166666,41.03018262215344
video_2025-04-09_22-40-40.mp4,23,108.77351032021605,41.15514764536812
video_2025-04-09_22-40-40.mp4,24,109.0116300154321,41.36342268405925
video_2025-04-09_22-40-40.mp4,25,109.14542438271604,41.48838770727393
video_2025-04-09_22-40-40.mp4,26,109.19556182484568,41.571697722750386
video_path,voltage,intensity,timestamp
video_2025-04-09_22-40-39.mp4,1,103.40878182870371,2.917880191912269
video_path,voltage,intensity,timestamp
video_2025-04-09_22-40-35.mp4,1,54.61392264660494,4.207777432896578
video_2025-04-09_22-40-35.mp4,2,44.68473861882716,140.06482900394352
video_2025-04-09_22-40-35.mp4,3,45.17371768904321,192.72453865920366
video_2025-04-09_22-40-35.mp4,4,46.307710744598765,253.04990225162194
video_2025-04-09_22-40-35.mp4,5,44.87443094135803,306.29286818470933
video_2025-04-09_22-40-35.mp4,6,99.78725019290124,326.37354860704744
video_path,voltage,intensity,timestamp
video_2025-04-09_22-40-35.mp4,1,54.61392264660494,4.207777432896578
video_path,voltage,intensity,timestamp
video_2025-04-09_22-40-35.mp4,1,44.68473861882716,56.74250360005089
video_2025-04-09_22-40-35.mp4,2,45.17371768904321,109.40221325531104
video_2025-04-09_22-40-35.mp4,3,46.307710744598765,169.7275768477293
video_2025-04-09_22-40-35.mp4,4,44.87443094135803,222.9705427808167
video_2025-04-09_22-40-35.mp4,5,99.78725019290124,243.05122320315482
video_path,voltage,intensity,timestamp
video_2025-04-09_22-40-35.mp4,1,44.68473861882716,77.57308495102404
video_2025-04-09_22-40-35.mp4,2,45.17371768904321,130.2327946062842
video_2025-04-09_22-40-35.mp4,3,46.307710744598765,190.55815819870247
video_2025-04-09_22-40-35.mp4,4,44.87443094135803,243.80112413178986
video_2025-04-09_22-40-35.mp4,5,99.78725019290124,263.881804554128
video_path,voltage,intensity,timestamp
video_2025-04-09_22-40-35.mp4,1,37.57164351851852,0.04166116270194632
video_2025-04-09_22-40-35.mp4,2,37.54700135030864,0.12498348810583895
video_2025-04-09_22-40-35.mp4,3,37.55056857638889,0.2499669762116779
video_2025-04-09_22-40-35.mp4,4,37.55650077160494,0.3749504643175169
video_2025-04-09_22-40-35.mp4,5,37.52632233796297,0.4999339524233558
video_2025-04-09_22-40-35.mp4,6,37.46819106867284,0.6665786032311412
video_2025-04-09_22-40-35.mp4,7,37.463748070987656,0.7915620913369801
video_2025-04-09_22-40-35.mp4,8,37.488500192901235,0.8748844167408727
video_2025-04-09_22-40-35.mp4,9,37.54791039737654,0.9998679048467116
video_2025-04-09_22-40-35.mp4,10,37.562344714506175,1.0831902302506042
video_2025-04-09_22-40-35.mp4,11,37.55848861882716,1.1665125556544969
video_2025-04-09_22-40-35.mp4,12,37.53309847608025,1.3748183691642286
video_2025-04-09_22-40-35.mp4,13,37.545366994598766,1.4581406945681212
video_2025-04-09_22-40-35.mp4,14,37.536923707561726,1.708107670779799
video_2025-04-09_22-40-35.mp4,15,37.54440441743827,1.7914299961836917
video_2025-04-09_22-40-35.mp4,16,37.57766203703704,1.8747523215875843
video_2025-04-09_22-40-35.mp4,17,37.59699604552469,1.9997358096934232
video_2025-04-09_22-40-35.mp4,18,37.593093171296296,2.083058135097316
video_2025-04-09_22-40-35.mp4,19,37.55688271604938,2.208041623203155
video_2025-04-09_22-40-35.mp4,20,37.51135513117284,2.3330251113089937
video_2025-04-09_22-40-35.mp4,21,37.536003086419754,2.458008599414833
video_2025-04-09_22-40-35.mp4,22,37.47178047839506,2.7496367383284572
video_2025-04-09_22-40-35.mp4,23,37.474529320987656,2.874620226434296
video_2025-04-09_22-40-35.mp4,24,37.52267264660494,3.041264877242081
video_2025-04-09_22-40-35.mp4,25,37.548338638117286,3.124587202645974
video_2025-04-09_22-40-35.mp4,26,37.5609481095679,3.249570690751813
video_2025-04-09_22-40-35.mp4,27,37.5594106867284,3.3328930161557055
video_2025-04-09_22-40-35.mp4,28,37.654309895833336,3.499537666963491
video_2025-04-09_22-40-35.mp4,29,37.62366801697531,3.666182317771276
video_2025-04-09_22-40-35.mp4,30,37.59258150077161,3.791165805877115
video_2025-04-09_22-40-35.mp4,31,37.58976176697531,3.8744881312810078
video_2025-04-09_22-40-35.mp4,32,37.6371841242284,3.9578104566849004
video_2025-04-09_22-40-35.mp4,33,37.588450520833334,4.041132782088793
video_2025-04-09_22-40-35.mp4,34,37.58727382330247,4.166116270194632
video_2025-04-09_22-40-35.mp4,35,37.60673514660494,4.249438595598525
video_2025-04-09_22-40-35.mp4,36,37.59972704475309,4.3744220837043635
video_2025-04-09_22-40-35.mp4,37,37.655936053240744,4.499405571810202
video_2025-04-09_22-40-35.mp4,38,37.56964072145062,4.666050222617987
video_2025-04-09_22-40-35.mp4,39,37.55831741898148,4.791033710723827
video_2025-04-09_22-40-35.mp4,40,37.54733748070988,4.874356036127719
video_2025-04-09_22-40-35.mp4,41,37.5220809220679,4.957678361531612
video_2025-04-09_22-40-35.mp4,42,37.446076871141976,5.165984175041343
video_2025-04-09_22-40-35.mp4,43,37.52379774305555,5.290967663147183
video_2025-04-09_22-40-35.mp4,44,37.50247685185185,5.374289988551075
video_2025-04-09_22-40-35.mp4,45,37.552905092592596,5.4992734766569145
video_2025-04-09_22-40-35.mp4,46,37.50540895061729,5.624256964762753
video_2025-04-09_22-40-35.mp4,47,37.46453510802469,5.749240452868592
video_2025-04-09_22-40-35.mp4,48,37.469253954475306,5.874223940974431
video_2025-04-09_22-40-35.mp4,49,37.46217303240741,5.957546266378324
video_2025-04-09_22-40-35.mp4,50,37.4296590470679,6.040868591782216
video_2025-04-09_22-40-35.mp4,51,37.42912519290123,6.165852079888055
video_2025-04-09_22-40-35.mp4,52,37.47927372685185,6.374157893397787
video_2025-04-09_22-40-35.mp4,53,37.5581462191358,6.499141381503626
video_2025-04-09_22-40-35.mp4,54,37.5145809220679,6.582463706907518
video_2025-04-09_22-40-35.mp4,55,37.54591820987655,6.665786032311411
video_2025-04-09_22-40-35.mp4,56,37.56742621527778,6.79076952041725
video_2025-04-09_22-40-35.mp4,57,37.60560812114198,6.874091845821143
video_2025-04-09_22-40-35.mp4,58,37.580614390432096,7.040736496628928
video_2025-04-09_22-40-35.mp4,59,37.530150462962965,7.165719984734767
video_2025-04-09_22-40-35.mp4,60,37.535017843364194,7.24904231013866
video_2025-04-09_22-40-35.mp4,61,37.499095293209876,7.3740257982444986
video_2025-04-09_22-40-35.mp4,62,37.53455198688272,7.499009286350337
video_2025-04-09_22-40-35.mp4,63,37.49617235725309,7.58233161175423
video_2025-04-09_22-40-35.mp4,64,37.457404031635804,7.707315099860069
video_2025-04-09_22-40-35.mp4,65,37.45614293981482,7.790637425263961
video_2025-04-09_22-40-35.mp4,66,37.467084297839506,7.873959750667854
video_2025-04-09_22-40-35.mp4,67,37.48467544367284,7.998943238773693
video_2025-04-09_22-40-35.mp4,68,37.46528645833333,8.082265564177586
video_2025-04-09_22-40-35.mp4,69,37.46155430169753,8.165587889581479
video_2025-04-09_22-40-35.mp4,70,37.467663483796294,8.24891021498537
video_2025-04-09_22-40-35.mp4,71,37.503226755401236,8.332232540389263
video_2025-04-09_22-40-35.mp4,72,37.51364438657407,8.49887719119705
video_2025-04-09_22-40-35.mp4,73,37.420885416666664,8.665521842004834
video_2025-04-09_22-40-35.mp4,74,37.39292148919753,8.748844167408727
video_2025-04-09_22-40-35.mp4,75,37.45059027777778,8.915488818216513
video_2025-04-09_22-40-35.mp4,76,37.52356385030864,9.082133469024297
video_2025-04-09_22-40-35.mp4,77,37.494965760030865,9.207116957130136
video_2025-04-09_22-40-35.mp4,78,37.56683449074074,9.332100445235975
video_2025-04-09_22-40-35.mp4,79,37.579078414351855,9.415422770639868
video_2025-04-09_22-40-35.mp4,80,37.549418402777775,9.498745096043761
video_2025-04-09_22-40-35.mp4,81,37.482332175925926,9.6237285841496
video_2025-04-09_22-40-35.mp4,82,37.50689670138889,9.748712072255438
video_2025-04-09_22-40-35.mp4,83,37.53372685185185,9.873695560361277
video_2025-04-09_22-40-35.mp4,84,37.54597366898148,9.95701788576517
video_2025-04-09_22-40-35.mp4,85,37.55684510030864,10.040340211169063
video_2025-04-09_22-40-35.mp4,86,37.53820553626543,10.123662536572956
video_2025-04-09_22-40-35.mp4,87,37.471302083333335,10.331968350082686
video_2025-04-09_22-40-35.mp4,88,37.48310619212963,10.498613000890472
video_2025-04-09_22-40-35.mp4,89,37.456839795524694,10.581935326294365
video_2025-04-09_22-40-35.mp4,90,37.482926793981484,10.665257651698258
video_2025-04-09_22-40-35.mp4,91,37.50112027391975,10.74857997710215
video_2025-04-09_22-40-35.mp4,92,37.51974247685185,10.831902302506043
video_2025-04-09_22-40-35.mp4,93,37.54777054398148,10.998546953313829
video_2025-04-09_22-40-35.mp4,94,37.539688946759256,11.08186927871772
video_2025-04-09_22-40-35.mp4,95,37.54431761188272,11.165191604121613
video_2025-04-09_22-40-35.mp4,96,37.49395833333333,11.290175092227452
video_2025-04-09_22-40-35.mp4,97,37.51059268904321,11.373497417631345
video_2025-04-09_22-40-35.mp4,98,37.61283516589506,11.498480905737184
video_2025-04-09_22-40-35.mp4,99,37.56476851851852,11.581803231141077
video_2025-04-09_22-40-35.mp4,100,37.60089265046296,11.748447881948861
video_2025-04-09_22-40-35.mp4,101,37.60506896219136,11.873431370054702
video_2025-04-09_22-40-35.mp4,102,37.595964988425926,11.956753695458593
video_2025-04-09_22-40-35.mp4,103,37.61110869984568,12.040076020862486
video_2025-04-09_22-40-35.mp4,104,37.61837480709877,12.123398346266379
video_2025-04-09_22-40-35.mp4,105,37.67283613040124,12.248381834372218
video_2025-04-09_22-40-35.mp4,106,37.68015673225309,12.33170415977611
video_2025-04-09_22-40-35.mp4,107,37.75553240740741,12.498348810583895
video_2025-04-09_22-40-35.mp4,108,37.63553096064815,12.581671135987788
video_2025-04-09_22-40-35.mp4,109,37.625251253858025,12.664993461391681
video_2025-04-09_22-40-35.mp4,110,37.538843557098765,12.914960437603359
video_2025-04-09_22-40-35.mp4,111,37.46651379243827,12.998282763007252
video_2025-04-09_22-40-35.mp4,112,37.45422405478395,13.164927413815036
video_2025-04-09_22-40-35.mp4,113,37.46464023919753,13.289910901920877
video_2025-04-09_22-40-35.mp4,114,37.44808159722222,13.414894390026715
video_2025-04-09_22-40-35.mp4,115,37.52613088348765,13.498216715430607
video_2025-04-09_22-40-35.mp4,116,37.48954378858025,13.623200203536447
video_2025-04-09_22-40-35.mp4,117,37.464660011574075,13.748183691642286
video_2025-04-09_22-40-35.mp4,118,37.464631558641976,13.91482834245007
video_2025-04-09_22-40-35.mp4,119,37.49273967978395,13.998150667853963
video_2025-04-09_22-40-35.mp4,120,37.48449363425926,14.081472993257856
video_2025-04-09_22-40-35.mp4,121,37.461913580246915,14.16479531866175
video_2025-04-09_22-40-35.mp4,122,37.436755883487656,14.24811764406564
video_2025-04-09_22-40-35.mp4,123,37.44130835262346,14.37310113217148
video_2025-04-09_22-40-35.mp4,124,37.50811728395062,14.49808462027732
video_2025-04-09_22-40-35.mp4,125,37.484024884259256,14.581406945681211
video_2025-04-09_22-40-35.mp4,126,37.51001157407408,14.664729271085104
video_2025-04-09_22-40-35.mp4,127,37.48278742283951,14.789712759190943
video_2025-04-09_22-40-35.mp4,128,37.46887249228395,14.873035084594836
video_2025-04-09_22-40-35.mp4,129,37.49555796682099,14.998018572700675
video_2025-04-09_22-40-35.mp4,130,37.52445167824074,15.123002060806513
video_2025-04-09_22-40-35.mp4,131,37.52514660493827,15.206324386210406
video_2025-04-09_22-40-35.mp4,132,37.54406684027778,15.331307874316245
video_2025-04-09_22-40-35.mp4,133,37.649075520833335,15.497952525124031
video_2025-04-09_22-40-35.mp4,134,37.6776953125,15.706258338633763
video_2025-04-09_22-40-35.mp4,135,37.73647907021605,15.789580664037654
video_2025-04-09_22-40-35.mp4,136,37.76951099537037,15.914564152143495
video_2025-04-09_22-40-35.mp4,137,37.73408420138889,15.997886477547386
video_2025-04-09_22-40-35.mp4,138,37.6958063271605,16.08120880295128
video_2025-04-09_22-40-35.mp4,139,37.65602189429012,16.164531128355172
video_2025-04-09_22-40-35.mp4,140,37.67232880015432,16.28951461646101
video_2025-04-09_22-40-35.mp4,141,37.67628279320988,16.372836941864904
video_2025-04-09_22-40-35.mp4,142,37.65210744598765,16.49782042997074
video_2025-04-09_22-40-35.mp4,143,37.595108989197534,16.581142755374636
video_2025-04-09_22-40-35.mp4,144,37.56421392746913,16.706126243480472
video_2025-04-09_22-40-35.mp4,145,37.547891107253086,16.831109731586313
video_2025-04-09_22-40-35.mp4,146,37.54623890817901,16.914432056990204
video_2025-04-09_22-40-35.mp4,147,37.519295910493824,17.039415545096045
video_2025-04-09_22-40-35.mp4,148,37.48767698688272,17.122737870499936
video_2025-04-09_22-40-35.mp4,149,37.43069106867284,17.247721358605776
video_2025-04-09_22-40-35.mp4,150,37.449163290895065,17.372704846711613
video_2025-04-09_22-40-35.mp4,151,37.54050154320988,17.497688334817454
video_2025-04-09_22-40-35.mp4,152,37.49095823688272,17.66433298562524
video_2025-04-09_22-40-35.mp4,153,37.50211564429012,17.789316473731077
video_2025-04-09_22-40-35.mp4,154,37.49194733796296,17.872638799134972
video_2025-04-09_22-40-35.mp4,155,37.49859230324074,17.955961124538863
video_2025-04-09_22-40-35.mp4,156,37.497102141203705,18.12260577534665
video_2025-04-09_22-40-35.mp4,157,37.427543885030865,18.289250426154435
video_2025-04-09_22-40-35.mp4,158,37.50740788966049,18.497556239664167
video_2025-04-09_22-40-35.mp4,159,37.468056037808644,18.66420089047195
video_2025-04-09_22-40-35.mp4,160,37.47642312885802,18.747523215875844
video_2025-04-09_22-40-35.mp4,161,37.460619695216046,18.830845541279736
video_2025-04-09_22-40-35.mp4,162,37.434035011574075,18.914167866683627
video_2025-04-09_22-40-35.mp4,163,40.065059799382716,18.997490192087522
video_2025-04-09_22-40-35.mp4,164,37.53975019290124,19.33077949370309
video_2025-04-09_22-40-35.mp4,165,37.47292534722222,19.414101819106985
video_2025-04-09_22-40-35.mp4,166,37.517048611111115,19.497424144510877
video_2025-04-09_22-40-35.mp4,167,37.44958333333334,19.7890522834245
video_2025-04-09_22-40-35.mp4,168,37.410401716820985,19.91403577153034
video_2025-04-09_22-40-35.mp4,169,37.390000482253086,19.99735809693423
video_2025-04-09_22-40-35.mp4,170,37.369921875,20.080680422338126
video_2025-04-09_22-40-35.mp4,171,37.37534673996914,20.205663910443963
video_2025-04-09_22-40-35.mp4,172,37.439861111111114,20.330647398549804
video_2025-04-09_22-40-35.mp4,173,37.490259452160494,20.49729204935759
video_2025-04-09_22-40-35.mp4,174,37.445132619598766,20.663936700165372
video_2025-04-09_22-40-35.mp4,175,37.45389805169753,20.747259025569267
video_2025-04-09_22-40-35.mp4,176,37.44582609953704,20.955564839079
video_2025-04-09_22-40-35.mp4,177,37.45031876929012,21.080548327184836
video_2025-04-09_22-40-35.mp4,178,37.4631462191358,21.16387065258873
video_2025-04-09_22-40-35.mp4,179,37.46808400848766,21.247192977992622
video_2025-04-09_22-40-35.mp4,180,37.452209683641975,21.413837628800408
video_2025-04-09_22-40-35.mp4,181,37.475459104938274,21.4971599542043
video_2025-04-09_22-40-35.mp4,182,37.458205054012346,21.580482279608194
video_2025-04-09_22-40-35.mp4,183,37.42870563271605,21.747126930415977
video_2025-04-09_22-40-35.mp4,184,37.39732976466049,21.872110418521817
video_2025-04-09_22-40-35.mp4,185,37.45624180169753,21.95543274392571
video_2025-04-09_22-40-35.mp4,186,37.476450135030866,22.08041623203155
video_2025-04-09_22-40-35.mp4,187,37.47604311342592,22.16373855743544
video_2025-04-09_22-40-35.mp4,188,37.51041280864197,22.28872204554128
video_2025-04-09_22-40-35.mp4,189,37.548637635030865,22.372044370945172
video_2025-04-09_22-40-35.mp4,190,37.55312403549383,22.497027859051013
video_2025-04-09_22-40-35.mp4,191,37.56062789351852,22.580350184454904
video_2025-04-09_22-40-35.mp4,192,37.56684510030864,22.788655997964636
video_2025-04-09_22-40-35.mp4,193,37.57123842592593,22.87197832336853
video_2025-04-09_22-40-35.mp4,194,37.55535252700617,23.038622974176313
video_2025-04-09_22-40-35.mp4,195,37.51501157407407,23.163606462282154
video_2025-04-09_22-40-35.mp4,196,37.53122347608025,23.28858995038799
video_2025-04-09_22-40-35.mp4,197,37.51387104552469,23.371912275791885
video_2025-04-09_22-40-35.mp4,198,37.503402295524694,23.455234601195777
video_2025-04-09_22-40-35.mp4,199,37.50086178626543,23.66354041470551
video_2025-04-09_22-40-35.mp4,200,37.48744068287037,23.830185065513295
video_2025-04-09_22-40-35.mp4,201,37.503027102623456,23.955168553619135
video_2025-04-09_22-40-35.mp4,202,37.492728587962965,24.038490879023026
video_2025-04-09_22-40-35.mp4,203,37.51026909722222,24.121813204426918
video_2025-04-09_22-40-35.mp4,204,37.49163532021605,24.288457855234704
video_2025-04-09_22-40-35.mp4,205,37.510826099537034,24.371780180638595
video_2025-04-09_22-40-35.mp4,206,37.53501929012346,24.496763668744435
video_2025-04-09_22-40-35.mp4,207,37.492906057098764,24.705069482254167
video_2025-04-09_22-40-35.mp4,208,37.48056954089506,24.78839180765806
video_2025-04-09_22-40-35.mp4,209,37.45250916280864,24.9133752957639
video_2025-04-09_22-40-35.mp4,210,37.38901668595679,25.12168110927363
video_2025-04-09_22-40-35.mp4,211,37.511533082561726,25.288325760081417
video_2025-04-09_22-40-35.mp4,212,37.49416087962963,25.4549704108892
video_2025-04-09_22-40-35.mp4,213,37.49055459104938,25.66327622439893
video_2025-04-09_22-40-35.mp4,214,37.447726658950614,25.829920875206717
video_2025-04-09_22-40-35.mp4,215,37.44753472222222,25.996565526014503
video_2025-04-09_22-40-35.mp4,216,37.46948254243827,26.12154901412034
video_2025-04-09_22-40-35.mp4,217,37.45432388117284,26.204871339524235
video_2025-04-09_22-40-35.mp4,218,37.43363715277778,26.288193664928126
video_2025-04-09_22-40-35.mp4,219,37.41451292438271,26.413177153033967
video_2025-04-09_22-40-35.mp4,220,37.43488377700617,26.49649947843786
video_2025-04-09_22-40-35.mp4,221,37.47424864969136,26.746466454649536
video_2025-04-09_22-40-35.mp4,222,37.52453221450617,26.82978878005343
video_2025-04-09_22-40-35.mp4,223,37.50412085262346,26.954772268159267
video_2025-04-09_22-40-35.mp4,224,37.54113233024692,27.079755756265108
video_2025-04-09_22-40-35.mp4,225,37.535815972222224,27.163078081669
video_2025-04-09_22-40-35.mp4,226,37.56497395833333,27.28806156977484
